StudentID,CourseID,CourseName,Rating
77430,93,OSHA Lockout and Tagout for General Industry,86
77431,83,OSHA Fall Protection Course,94
77433,165,10 Hour Construction Industry,78.5
77433,166,10 Hour General Industry,84
77434,166,10 Hour General Industry,74
77434,168,30 Hour Construction Industry,79
77436,165,10 Hour Construction Industry,95
77437,165,10 Hour Construction Industry,90
77438,166,10 Hour General Industry,88
77439,165,10 Hour Construction Industry,91
77439,166,10 Hour General Industry,79
77439,167,30 Hour  General Industry,98
77440,165,10 Hour Construction Industry,81
77440,168,30 Hour Construction Industry,95
77441,5,Occupational Safety and Health Standards for the Construction Industry,83
77441,89,OSHA Confined Space Entry for General Industry,97
77442,165,10 Hour Construction Industry,79
77444,74,OSHA Welding and Cutting for Construction,85
77444,82,OSHA Personal Protective Equipment,79
77445,77,"OSHA Cranes, Derricks, Hoists, Elevators, and Conveyors for Construction",71
77447,165,10 Hour Construction Industry,74
77448,167,30 Hour  General Industry,97
77449,165,10 Hour Construction Industry,84
77449,166,10 Hour General Industry,88
77449,66,Hazardous Waste Operations and Emergency Response,88
77449,83,OSHA Fall Protection Course,73
77451,94,OSHA Walking and Working Surfaces for General Industry,99
77452,66,Hazardous Waste Operations and Emergency Response,93
77453,166,10 Hour General Industry,82
77454,165,10 Hour Construction Industry,74
77455,166,10 Hour General Industry,98
77455,167,30 Hour  General Industry,86
77456,165,10 Hour Construction Industry,80
77458,165,10 Hour Construction Industry,79
77458,166,10 Hour General Industry,85
77459,166,10 Hour General Industry,96
77461,165,10 Hour Construction Industry,70
77461,66,Hazardous Waste Operations and Emergency Response,88
77462,165,10 Hour Construction Industry,83
77462,93,OSHA Lockout and Tagout for General Industry,74
77463,165,10 Hour Construction Industry,89.5
77465,165,10 Hour Construction Industry,73
77465,66,Hazardous Waste Operations and Emergency Response,99
77465,82,OSHA Personal Protective Equipment,93
77467,165,10 Hour Construction Industry,72
77467,168,30 Hour Construction Industry,81.5
77468,165,10 Hour Construction Industry,82
77468,81,OSHA Scaffolds Course,72
77469,168,30 Hour Construction Industry,91
77471,165,10 Hour Construction Industry,89
77471,166,10 Hour General Industry,84
77472,167,30 Hour  General Industry,76
77475,165,10 Hour Construction Industry,86.5
77476,167,30 Hour  General Industry,78
77478,165,10 Hour Construction Industry,90
77478,83,OSHA Fall Protection Course,90
77483,166,10 Hour General Industry,92
77484,66,Hazardous Waste Operations and Emergency Response,92
77485,165,10 Hour Construction Industry,98
77485,66,Hazardous Waste Operations and Emergency Response,86
77486,168,30 Hour Construction Industry,87
77487,165,10 Hour Construction Industry,75
77487,5,Occupational Safety and Health Standards for the Construction Industry,94
77487,93,OSHA Lockout and Tagout for General Industry,75
77488,165,10 Hour Construction Industry,82
77488,65,Hazardous Waste Operations and Emergency Response,76
77489,166,10 Hour General Industry,77
77491,166,10 Hour General Industry,89
77491,66,Hazardous Waste Operations and Emergency Response,92
77492,165,10 Hour Construction Industry,79
77492,166,10 Hour General Industry,80
77492,93,OSHA Lockout and Tagout for General Industry,77
77493,166,10 Hour General Industry,98
77497,165,10 Hour Construction Industry,85
77497,166,10 Hour General Industry,94
77498,83,OSHA Fall Protection Course,93
77499,166,10 Hour General Industry,70
77499,76,OSHA Rigging and Material Handling,89
77500,165,10 Hour Construction Industry,99
77501,66,Hazardous Waste Operations and Emergency Response,80
77502,165,10 Hour Construction Industry,83.5
77503,165,10 Hour Construction Industry,72
77504,165,10 Hour Construction Industry,76
77505,165,10 Hour Construction Industry,83
77507,165,10 Hour Construction Industry,82
77508,165,10 Hour Construction Industry,99
77508,82,OSHA Personal Protective Equipment,82
77508,83,OSHA Fall Protection Course,86
77510,84,OSHA Stairways and Ladders Course,81
77511,165,10 Hour Construction Industry,85
77514,5,Occupational Safety and Health Standards for the Construction Industry,83
77514,83,OSHA Fall Protection Course,88
77515,165,10 Hour Construction Industry,93
77516,165,10 Hour Construction Industry,88
77516,168,30 Hour Construction Industry,95
77517,166,10 Hour General Industry,72
77517,83,OSHA Fall Protection Course,72
77518,165,10 Hour Construction Industry,73
77518,167,30 Hour  General Industry,82
77519,166,10 Hour General Industry,95
77520,65,Hazardous Waste Operations and Emergency Response,81
77521,168,30 Hour Construction Industry,77
77521,93,OSHA Lockout and Tagout for General Industry,99
77522,165,10 Hour Construction Industry,73
77523,166,10 Hour General Industry,88
77523,168,30 Hour Construction Industry,84
77524,66,Hazardous Waste Operations and Emergency Response,87
77525,165,10 Hour Construction Industry,86
77525,83,OSHA Fall Protection Course,84
77526,81,OSHA Scaffolds Course,86
77527,83,OSHA Fall Protection Course,72
77529,90,Ergonomics for General Industry,81
77530,165,10 Hour Construction Industry,74
77530,5,Occupational Safety and Health Standards for the Construction Industry,97
77531,167,30 Hour  General Industry,98
77531,168,30 Hour Construction Industry,91
77532,165,10 Hour Construction Industry,86
77533,165,10 Hour Construction Industry,83
77534,65,Hazardous Waste Operations and Emergency Response,95
77534,88,OSHA Bloodborne Pathogens Course,89
77535,165,10 Hour Construction Industry,80
77535,166,10 Hour General Industry,94
77535,168,30 Hour Construction Industry,90
77536,166,10 Hour General Industry,99
77539,165,10 Hour Construction Industry,85
77539,5,Occupational Safety and Health Standards for the Construction Industry,73
77540,6,Occupational Safety and Health Standards for General Industry,81
77541,165,10 Hour Construction Industry,96
77541,168,30 Hour Construction Industry,70
77541,5,Occupational Safety and Health Standards for the Construction Industry,75
77545,165,10 Hour Construction Industry,83
77545,168,30 Hour Construction Industry,92
77546,165,10 Hour Construction Industry,74.5
77546,168,30 Hour Construction Industry,76
77547,165,10 Hour Construction Industry,93
77547,166,10 Hour General Industry,83
77547,75,OSHA Safety Programs and Subpart C,85
77548,166,10 Hour General Industry,88
77549,165,10 Hour Construction Industry,73
77550,6,Occupational Safety and Health Standards for General Industry,84
77551,165,10 Hour Construction Industry,91.66666667
77552,166,10 Hour General Industry,89
77554,81,OSHA Scaffolds Course,76
77557,83,OSHA Fall Protection Course,78
77558,168,30 Hour Construction Industry,90.5
77560,165,10 Hour Construction Industry,87
77564,165,10 Hour Construction Industry,89
77565,165,10 Hour Construction Industry,78
77565,166,10 Hour General Industry,79
77565,88,OSHA Bloodborne Pathogens Course,94
77567,165,10 Hour Construction Industry,89
77567,168,30 Hour Construction Industry,79
77568,166,10 Hour General Industry,77
77568,167,30 Hour  General Industry,81
77569,165,10 Hour Construction Industry,85
77570,166,10 Hour General Industry,76
77571,165,10 Hour Construction Industry,83
77571,83,OSHA Fall Protection Course,84
77572,168,30 Hour Construction Industry,96
77573,83,OSHA Fall Protection Course,83
77574,66,Hazardous Waste Operations and Emergency Response,72
77576,165,10 Hour Construction Industry,91.5
77577,165,10 Hour Construction Industry,81
77577,78,OSHA Electrical for Construction,95
77577,83,OSHA Fall Protection Course,95
77578,83,OSHA Fall Protection Course,96
77579,165,10 Hour Construction Industry,90
77579,76,OSHA Rigging and Material Handling,97
77581,165,10 Hour Construction Industry,78
77581,5,Occupational Safety and Health Standards for the Construction Industry,91
77582,165,10 Hour Construction Industry,77
77582,66,Hazardous Waste Operations and Emergency Response,84
77582,86,Introduction to OSHA for General Industry,75
77583,165,10 Hour Construction Industry,81
77586,165,10 Hour Construction Industry,92
77587,165,10 Hour Construction Industry,95
77588,165,10 Hour Construction Industry,79
77588,91,OSHA Safety and Health Programs for General Industry,94
77589,78,OSHA Electrical for Construction,99
77589,79,OSHA Excavations for Construction,88
77589,88,OSHA Bloodborne Pathogens Course,99
77590,165,10 Hour Construction Industry,83
77590,168,30 Hour Construction Industry,81
77591,165,10 Hour Construction Industry,72
77591,168,30 Hour Construction Industry,72
77591,5,Occupational Safety and Health Standards for the Construction Industry,84
77593,165,10 Hour Construction Industry,90
77593,66,Hazardous Waste Operations and Emergency Response,72
77593,81,OSHA Scaffolds Course,77
77596,165,10 Hour Construction Industry,88
77596,166,10 Hour General Industry,88
77597,168,30 Hour Construction Industry,85
77597,88,OSHA Bloodborne Pathogens Course,81
77598,166,10 Hour General Industry,80
77598,66,Hazardous Waste Operations and Emergency Response,81
77602,166,10 Hour General Industry,74
77604,168,30 Hour Construction Industry,89
77606,165,10 Hour Construction Industry,81
77606,96,OSHA Fire Detection and Protection for General Industry,89
77607,165,10 Hour Construction Industry,92.5
77608,165,10 Hour Construction Industry,94
77609,165,10 Hour Construction Industry,72
77609,83,OSHA Fall Protection Course,70
77610,166,10 Hour General Industry,86
77610,88,OSHA Bloodborne Pathogens Course,79
77611,165,10 Hour Construction Industry,92
77611,168,30 Hour Construction Industry,79.5
77611,6,Occupational Safety and Health Standards for General Industry,92
77612,165,10 Hour Construction Industry,80
77613,165,10 Hour Construction Industry,99
77615,83,OSHA Fall Protection Course,92
77615,88,OSHA Bloodborne Pathogens Course,98
77617,165,10 Hour Construction Industry,89
77618,168,30 Hour Construction Industry,88
77619,165,10 Hour Construction Industry,89
77620,165,10 Hour Construction Industry,70
77620,66,Hazardous Waste Operations and Emergency Response,81
77620,83,OSHA Fall Protection Course,89
77621,83,OSHA Fall Protection Course,74
77622,88,OSHA Bloodborne Pathogens Course,91
77623,168,30 Hour Construction Industry,80
77624,66,Hazardous Waste Operations and Emergency Response,83
77627,165,10 Hour Construction Industry,91
77628,6,Occupational Safety and Health Standards for General Industry,86
77629,167,30 Hour  General Industry,84
77631,83,OSHA Fall Protection Course,91
77633,165,10 Hour Construction Industry,85
77633,6,Occupational Safety and Health Standards for General Industry,80
77635,168,30 Hour Construction Industry,90
77636,165,10 Hour Construction Industry,87
77637,165,10 Hour Construction Industry,84
77637,89,OSHA Confined Space Entry for General Industry,76
77638,165,10 Hour Construction Industry,87
77639,165,10 Hour Construction Industry,73
77639,168,30 Hour Construction Industry,75
77641,83,OSHA Fall Protection Course,89
77641,96,OSHA Fire Detection and Protection for General Industry,73
77643,168,30 Hour Construction Industry,78
77646,168,30 Hour Construction Industry,93
77647,165,10 Hour Construction Industry,74
77647,167,30 Hour  General Industry,86
77647,83,OSHA Fall Protection Course,99
77649,165,10 Hour Construction Industry,85
77649,166,10 Hour General Industry,92
77650,88,OSHA Bloodborne Pathogens Course,83
77651,166,10 Hour General Industry,70
77651,168,30 Hour Construction Industry,94
77652,165,10 Hour Construction Industry,86
77653,167,30 Hour  General Industry,73
77653,66,Hazardous Waste Operations and Emergency Response,92.5
77654,165,10 Hour Construction Industry,87
77655,165,10 Hour Construction Industry,93
77655,5,Occupational Safety and Health Standards for the Construction Industry,80
77656,165,10 Hour Construction Industry,94
77656,65,Hazardous Waste Operations and Emergency Response,95
77656,66,Hazardous Waste Operations and Emergency Response,99
77658,165,10 Hour Construction Industry,71.5
77660,167,30 Hour  General Industry,78
77661,165,10 Hour Construction Industry,95
77661,5,Occupational Safety and Health Standards for the Construction Industry,75
77662,165,10 Hour Construction Industry,80
77662,168,30 Hour Construction Industry,88
77662,6,Occupational Safety and Health Standards for General Industry,99
77665,165,10 Hour Construction Industry,71
77665,166,10 Hour General Industry,90
77665,168,30 Hour Construction Industry,83
77666,168,30 Hour Construction Industry,72
77667,166,10 Hour General Industry,96
77667,168,30 Hour Construction Industry,92
77667,6,Occupational Safety and Health Standards for General Industry,96
77669,166,10 Hour General Industry,98
77669,168,30 Hour Construction Industry,96
77669,76,OSHA Rigging and Material Handling,82
77672,77,"OSHA Cranes, Derricks, Hoists, Elevators, and Conveyors for Construction",83
77673,76,OSHA Rigging and Material Handling,96
77674,166,10 Hour General Industry,78
77674,93,OSHA Lockout and Tagout for General Industry,94
77676,165,10 Hour Construction Industry,77
77677,83,OSHA Fall Protection Course,87
77678,168,30 Hour Construction Industry,90
77679,89,OSHA Confined Space Entry for General Industry,84
77680,66,Hazardous Waste Operations and Emergency Response,92
77681,166,10 Hour General Industry,99
77682,166,10 Hour General Industry,81
77682,66,Hazardous Waste Operations and Emergency Response,80
77682,75,OSHA Safety Programs and Subpart C,80
77682,88,OSHA Bloodborne Pathogens Course,93
77683,166,10 Hour General Industry,84
77683,76,OSHA Rigging and Material Handling,94
77684,83,OSHA Fall Protection Course,86
77685,165,10 Hour Construction Industry,71
77685,95,OSHA Personal Protective Equipment for General Industry,93
77686,165,10 Hour Construction Industry,74
77686,66,Hazardous Waste Operations and Emergency Response,79
77686,93,OSHA Lockout and Tagout for General Industry,95
77687,165,10 Hour Construction Industry,90
77687,168,30 Hour Construction Industry,94
77687,83,OSHA Fall Protection Course,77
77688,166,10 Hour General Industry,76
77688,83,OSHA Fall Protection Course,94
77689,165,10 Hour Construction Industry,87
77691,168,30 Hour Construction Industry,83
77692,166,10 Hour General Industry,81
77692,168,30 Hour Construction Industry,71
77694,165,10 Hour Construction Industry,93
77695,165,10 Hour Construction Industry,71
77695,82,OSHA Personal Protective Equipment,71
77696,165,10 Hour Construction Industry,95
77697,165,10 Hour Construction Industry,93
77697,5,Occupational Safety and Health Standards for the Construction Industry,89
77698,165,10 Hour Construction Industry,85
77698,83,OSHA Fall Protection Course,75
77700,165,10 Hour Construction Industry,70
77701,165,10 Hour Construction Industry,80
77702,167,30 Hour  General Industry,74
77702,93,OSHA Lockout and Tagout for General Industry,95
77703,167,30 Hour  General Industry,78
77703,168,30 Hour Construction Industry,94
77704,166,10 Hour General Industry,81
77705,165,10 Hour Construction Industry,97
77706,168,30 Hour Construction Industry,82.5
77707,166,10 Hour General Industry,97
77708,165,10 Hour Construction Industry,77
77708,166,10 Hour General Industry,81
77709,165,10 Hour Construction Industry,86
77709,168,30 Hour Construction Industry,73
77710,166,10 Hour General Industry,92
77711,167,30 Hour  General Industry,95
77712,168,30 Hour Construction Industry,97
77713,93,OSHA Lockout and Tagout for General Industry,70
77714,80,OSHA Fire Prevention for Construction,78
77715,76,OSHA Rigging and Material Handling,74
77716,165,10 Hour Construction Industry,77
77717,165,10 Hour Construction Industry,79
77718,165,10 Hour Construction Industry,70
77718,168,30 Hour Construction Industry,90
77718,93,OSHA Lockout and Tagout for General Industry,79
77721,165,10 Hour Construction Industry,77
77721,166,10 Hour General Industry,91
77721,65,Hazardous Waste Operations and Emergency Response,96
77722,167,30 Hour  General Industry,97
77723,165,10 Hour Construction Industry,73
77723,166,10 Hour General Industry,93
77724,165,10 Hour Construction Industry,82
77724,168,30 Hour Construction Industry,74
77725,165,10 Hour Construction Industry,84
77726,165,10 Hour Construction Industry,71
77727,167,30 Hour  General Industry,72
77727,81,OSHA Scaffolds Course,75
77729,165,10 Hour Construction Industry,79
77729,166,10 Hour General Industry,73
77729,168,30 Hour Construction Industry,84
77730,165,10 Hour Construction Industry,82.5
77731,168,30 Hour Construction Industry,94
77732,165,10 Hour Construction Industry,73
77732,5,Occupational Safety and Health Standards for the Construction Industry,76
77732,66,Hazardous Waste Operations and Emergency Response,76
77732,81,OSHA Scaffolds Course,90
77732,93,OSHA Lockout and Tagout for General Industry,71
77733,165,10 Hour Construction Industry,84
77736,165,10 Hour Construction Industry,94
77737,165,10 Hour Construction Industry,89
77737,167,30 Hour  General Industry,74
77737,66,Hazardous Waste Operations and Emergency Response,85
77738,89,OSHA Confined Space Entry for General Industry,79
77739,167,30 Hour  General Industry,84
77740,165,10 Hour Construction Industry,75
77740,168,30 Hour Construction Industry,92
77740,66,Hazardous Waste Operations and Emergency Response,85
77741,165,10 Hour Construction Industry,81
77742,165,10 Hour Construction Industry,84
77743,165,10 Hour Construction Industry,75
77744,165,10 Hour Construction Industry,76
77744,66,Hazardous Waste Operations and Emergency Response,74
77745,168,30 Hour Construction Industry,98
77745,81,OSHA Scaffolds Course,81
77747,165,10 Hour Construction Industry,78
77747,167,30 Hour  General Industry,76
77748,165,10 Hour Construction Industry,70
77748,83,OSHA Fall Protection Course,97
77749,83,OSHA Fall Protection Course,82
77750,165,10 Hour Construction Industry,72
77751,165,10 Hour Construction Industry,72
77751,66,Hazardous Waste Operations and Emergency Response,76
77752,5,Occupational Safety and Health Standards for the Construction Industry,88
77753,165,10 Hour Construction Industry,85
77753,166,10 Hour General Industry,80
77753,93,OSHA Lockout and Tagout for General Industry,71
77754,165,10 Hour Construction Industry,85.5
77756,165,10 Hour Construction Industry,93
77756,168,30 Hour Construction Industry,78
77757,65,Hazardous Waste Operations and Emergency Response,93
77758,168,30 Hour Construction Industry,86.5
77759,83,OSHA Fall Protection Course,89
77760,166,10 Hour General Industry,89
77761,165,10 Hour Construction Industry,98
77761,168,30 Hour Construction Industry,82
77762,165,10 Hour Construction Industry,91.5
77762,166,10 Hour General Industry,83
77763,81,OSHA Scaffolds Course,76
77763,89,OSHA Confined Space Entry for General Industry,72
77765,166,10 Hour General Industry,93
77765,91,OSHA Safety and Health Programs for General Industry,78
77766,166,10 Hour General Industry,80
77768,165,10 Hour Construction Industry,78
77769,165,10 Hour Construction Industry,92
77769,66,Hazardous Waste Operations and Emergency Response,71
77771,165,10 Hour Construction Industry,80
77771,168,30 Hour Construction Industry,73
77773,83,OSHA Fall Protection Course,83
77774,165,10 Hour Construction Industry,94
77774,168,30 Hour Construction Industry,95
77775,165,10 Hour Construction Industry,82
77777,167,30 Hour  General Industry,91
77777,168,30 Hour Construction Industry,94
77778,168,30 Hour Construction Industry,85
77779,165,10 Hour Construction Industry,94.5
77781,167,30 Hour  General Industry,73
77781,168,30 Hour Construction Industry,89
77782,66,Hazardous Waste Operations and Emergency Response,77
77783,167,30 Hour  General Industry,73
77784,79,OSHA Excavations for Construction,73
77785,168,30 Hour Construction Industry,93
77786,165,10 Hour Construction Industry,91
77786,167,30 Hour  General Industry,97
77786,168,30 Hour Construction Industry,79
77789,165,10 Hour Construction Industry,85
77790,165,10 Hour Construction Industry,79
77790,168,30 Hour Construction Industry,83.5
77791,165,10 Hour Construction Industry,70
77791,5,Occupational Safety and Health Standards for the Construction Industry,86
77793,166,10 Hour General Industry,84
77794,71,OSHA Standards and Inspection Procedures,77
77798,165,10 Hour Construction Industry,71
77798,166,10 Hour General Industry,95
77800,165,10 Hour Construction Industry,86
77800,83,OSHA Fall Protection Course,97
77803,165,10 Hour Construction Industry,71
77803,83,OSHA Fall Protection Course,85
77804,166,10 Hour General Industry,79
77804,66,Hazardous Waste Operations and Emergency Response,73
77804,88,OSHA Bloodborne Pathogens Course,91
77805,165,10 Hour Construction Industry,88.5
77805,166,10 Hour General Industry,76
77807,165,10 Hour Construction Industry,99
77807,5,Occupational Safety and Health Standards for the Construction Industry,91
77807,79,OSHA Excavations for Construction,85
77808,166,10 Hour General Industry,87
77808,168,30 Hour Construction Industry,84
77808,66,Hazardous Waste Operations and Emergency Response,98
77810,166,10 Hour General Industry,83
77810,76,OSHA Rigging and Material Handling,89
77812,165,10 Hour Construction Industry,85
77814,165,10 Hour Construction Industry,94
77814,168,30 Hour Construction Industry,98
77815,165,10 Hour Construction Industry,87
77816,165,10 Hour Construction Industry,97
77817,6,Occupational Safety and Health Standards for General Industry,97
77818,165,10 Hour Construction Industry,76
77818,166,10 Hour General Industry,84
77819,166,10 Hour General Industry,77
77819,6,Occupational Safety and Health Standards for General Industry,90
77820,166,10 Hour General Industry,72
77822,165,10 Hour Construction Industry,97
77822,168,30 Hour Construction Industry,94
77823,165,10 Hour Construction Industry,90
77823,66,Hazardous Waste Operations and Emergency Response,94
77824,166,10 Hour General Industry,78
77824,88,OSHA Bloodborne Pathogens Course,86
77826,165,10 Hour Construction Industry,78
77827,165,10 Hour Construction Industry,95
77828,168,30 Hour Construction Industry,92
77828,66,Hazardous Waste Operations and Emergency Response,94.5
77828,79,OSHA Excavations for Construction,76
77829,166,10 Hour General Industry,85.5
77830,165,10 Hour Construction Industry,89
77830,93,OSHA Lockout and Tagout for General Industry,91
77831,168,30 Hour Construction Industry,86
77832,6,Occupational Safety and Health Standards for General Industry,95
77833,65,Hazardous Waste Operations and Emergency Response,72
77833,83,OSHA Fall Protection Course,73
77835,165,10 Hour Construction Industry,80
77835,166,10 Hour General Industry,85.5
77836,166,10 Hour General Industry,89
77837,167,30 Hour  General Industry,75
77838,168,30 Hour Construction Industry,92
77839,165,10 Hour Construction Industry,75
77839,167,30 Hour  General Industry,87
77839,83,OSHA Fall Protection Course,81
77840,165,10 Hour Construction Industry,74
77841,89,OSHA Confined Space Entry for General Industry,90
77842,167,30 Hour  General Industry,91
77843,165,10 Hour Construction Industry,80
77843,66,Hazardous Waste Operations and Emergency Response,90
77843,80,OSHA Fire Prevention for Construction,74
77844,168,30 Hour Construction Industry,99
77844,66,Hazardous Waste Operations and Emergency Response,91
77845,65,Hazardous Waste Operations and Emergency Response,93
77846,168,30 Hour Construction Industry,92
77846,83,OSHA Fall Protection Course,90
77847,166,10 Hour General Industry,98
77848,165,10 Hour Construction Industry,76
77849,165,10 Hour Construction Industry,79
77849,166,10 Hour General Industry,77
77850,165,10 Hour Construction Industry,74
77850,166,10 Hour General Industry,76
77850,82,OSHA Personal Protective Equipment,79
77851,165,10 Hour Construction Industry,92
77852,165,10 Hour Construction Industry,79
77854,168,30 Hour Construction Industry,90
77854,91,OSHA Safety and Health Programs for General Industry,72
77855,168,30 Hour Construction Industry,84
77856,165,10 Hour Construction Industry,74
77856,83,OSHA Fall Protection Course,79
77857,165,10 Hour Construction Industry,80
77858,168,30 Hour Construction Industry,82
77861,165,10 Hour Construction Industry,82
77861,168,30 Hour Construction Industry,90
77862,165,10 Hour Construction Industry,87
77862,81,OSHA Scaffolds Course,74
77863,165,10 Hour Construction Industry,84.5
77864,101,Hazardous Communication - General Industry - 1 Hour,85
77864,165,10 Hour Construction Industry,81
77864,83,OSHA Fall Protection Course,97
77865,165,10 Hour Construction Industry,92
77865,168,30 Hour Construction Industry,97
77865,88,OSHA Bloodborne Pathogens Course,84
77866,165,10 Hour Construction Industry,94
77867,165,10 Hour Construction Industry,75
77867,6,Occupational Safety and Health Standards for General Industry,95
77867,93,OSHA Lockout and Tagout for General Industry,87
77868,167,30 Hour  General Industry,96
77870,165,10 Hour Construction Industry,92
77873,165,10 Hour Construction Industry,92
77873,168,30 Hour Construction Industry,92
77874,79,OSHA Excavations for Construction,78
77875,165,10 Hour Construction Industry,75
77875,66,Hazardous Waste Operations and Emergency Response,74
77876,165,10 Hour Construction Industry,93
77877,165,10 Hour Construction Industry,90
77878,165,10 Hour Construction Industry,98
77878,166,10 Hour General Industry,93
77879,166,10 Hour General Industry,89
77879,168,30 Hour Construction Industry,93
77879,76,OSHA Rigging and Material Handling,81
77880,165,10 Hour Construction Industry,92
77881,165,10 Hour Construction Industry,80
77881,5,Occupational Safety and Health Standards for the Construction Industry,73
77883,165,10 Hour Construction Industry,80
77883,166,10 Hour General Industry,86
77883,168,30 Hour Construction Industry,85
77884,166,10 Hour General Industry,88
77886,165,10 Hour Construction Industry,75
77887,165,10 Hour Construction Industry,98
77888,88,OSHA Bloodborne Pathogens Course,99
77889,5,Occupational Safety and Health Standards for the Construction Industry,80
77890,166,10 Hour General Industry,78
77890,93,OSHA Lockout and Tagout for General Industry,72
77891,165,10 Hour Construction Industry,95.5
77892,165,10 Hour Construction Industry,81
77893,165,10 Hour Construction Industry,96
77894,168,30 Hour Construction Industry,98
77895,165,10 Hour Construction Industry,71
77897,166,10 Hour General Industry,85
77899,165,10 Hour Construction Industry,99
77901,165,10 Hour Construction Industry,71
77902,165,10 Hour Construction Industry,83
77902,166,10 Hour General Industry,93.5
77903,165,10 Hour Construction Industry,98
77905,165,10 Hour Construction Industry,78
77905,166,10 Hour General Industry,80
77905,168,30 Hour Construction Industry,98
77906,165,10 Hour Construction Industry,75.5
77906,166,10 Hour General Industry,87
77907,165,10 Hour Construction Industry,79
77908,89,OSHA Confined Space Entry for General Industry,90
77909,165,10 Hour Construction Industry,92.5
77910,165,10 Hour Construction Industry,86
77910,166,10 Hour General Industry,87
77910,66,Hazardous Waste Operations and Emergency Response,79
77911,165,10 Hour Construction Industry,82
77911,166,10 Hour General Industry,86
77911,88,OSHA Bloodborne Pathogens Course,98
77912,165,10 Hour Construction Industry,78.33333333
77912,5,Occupational Safety and Health Standards for the Construction Industry,96
77913,168,30 Hour Construction Industry,94
77913,93,OSHA Lockout and Tagout for General Industry,70
77914,166,10 Hour General Industry,90
77914,66,Hazardous Waste Operations and Emergency Response,73
77916,167,30 Hour  General Industry,73
77917,168,30 Hour Construction Industry,90
77918,165,10 Hour Construction Industry,87
77918,166,10 Hour General Industry,90
77919,165,10 Hour Construction Industry,78
77920,166,10 Hour General Industry,73
77921,165,10 Hour Construction Industry,98
77921,166,10 Hour General Industry,78
77921,83,OSHA Fall Protection Course,96
77922,165,10 Hour Construction Industry,77
77925,165,10 Hour Construction Industry,88
77926,165,10 Hour Construction Industry,82
77926,166,10 Hour General Industry,87
77927,166,10 Hour General Industry,94
77928,165,10 Hour Construction Industry,85.5
77928,5,Occupational Safety and Health Standards for the Construction Industry,89
77928,88,OSHA Bloodborne Pathogens Course,72
77929,165,10 Hour Construction Industry,73
77929,5,Occupational Safety and Health Standards for the Construction Industry,93
77930,165,10 Hour Construction Industry,89
77931,165,10 Hour Construction Industry,91.5
77931,83,OSHA Fall Protection Course,99
77933,165,10 Hour Construction Industry,81.5
77935,165,10 Hour Construction Industry,84.5
77936,90,Ergonomics for General Industry,93
77937,168,30 Hour Construction Industry,83
77938,165,10 Hour Construction Industry,76.5
77939,165,10 Hour Construction Industry,84
77939,168,30 Hour Construction Industry,97
77940,165,10 Hour Construction Industry,80
77940,166,10 Hour General Industry,89
77941,166,10 Hour General Industry,88
77941,6,Occupational Safety and Health Standards for General Industry,86
77941,77,"OSHA Cranes, Derricks, Hoists, Elevators, and Conveyors for Construction",82
77943,166,10 Hour General Industry,79
77943,168,30 Hour Construction Industry,98
77944,5,Occupational Safety and Health Standards for the Construction Industry,92
77945,165,10 Hour Construction Industry,92
77946,166,10 Hour General Industry,82
77946,66,Hazardous Waste Operations and Emergency Response,97
77947,165,10 Hour Construction Industry,95
77949,165,10 Hour Construction Industry,90
77949,5,Occupational Safety and Health Standards for the Construction Industry,98
77950,79,OSHA Excavations for Construction,70
77953,165,10 Hour Construction Industry,75
77954,166,10 Hour General Industry,99
77954,81,OSHA Scaffolds Course,76
77955,165,10 Hour Construction Industry,83
77955,167,30 Hour  General Industry,71
77959,165,10 Hour Construction Industry,81
77960,166,10 Hour General Industry,96
77960,66,Hazardous Waste Operations and Emergency Response,83
77961,66,Hazardous Waste Operations and Emergency Response,79
77962,89,OSHA Confined Space Entry for General Industry,84
77963,168,30 Hour Construction Industry,89
77964,165,10 Hour Construction Industry,71
77965,165,10 Hour Construction Industry,98
77967,165,10 Hour Construction Industry,72
77970,165,10 Hour Construction Industry,95
77971,165,10 Hour Construction Industry,76
77971,89,OSHA Confined Space Entry for General Industry,82
77972,165,10 Hour Construction Industry,93
77972,168,30 Hour Construction Industry,96
77972,5,Occupational Safety and Health Standards for the Construction Industry,99
77973,89,OSHA Confined Space Entry for General Industry,84
77974,76,OSHA Rigging and Material Handling,85
77975,166,10 Hour General Industry,75
77976,168,30 Hour Construction Industry,83.5
77977,81,OSHA Scaffolds Course,78
77978,166,10 Hour General Industry,95
77978,88,OSHA Bloodborne Pathogens Course,97
77982,166,10 Hour General Industry,71
77983,165,10 Hour Construction Industry,84
77983,168,30 Hour Construction Industry,87
77985,165,10 Hour Construction Industry,83
77985,168,30 Hour Construction Industry,87
77986,165,10 Hour Construction Industry,96
77987,165,10 Hour Construction Industry,70
77991,165,10 Hour Construction Industry,97
77992,165,10 Hour Construction Industry,83
77992,5,Occupational Safety and Health Standards for the Construction Industry,82
77992,90,Ergonomics for General Industry,83
77993,165,10 Hour Construction Industry,84
77993,168,30 Hour Construction Industry,99
77996,165,10 Hour Construction Industry,89
77998,167,30 Hour  General Industry,97
77998,83,OSHA Fall Protection Course,84
78002,165,10 Hour Construction Industry,91
78003,90,Ergonomics for General Industry,77
78004,66,Hazardous Waste Operations and Emergency Response,77
78005,165,10 Hour Construction Industry,88
