StudentID,CourseID,CourseName,,,Rating
79652,168,30 Hour Construction Industry,,,95
79653,166,10 Hour General Industry,,,87
79655,165,10 Hour Construction Industry,,,92.66666667
79655,65,Hazardous Waste Operations and Emergency Response,,,77
79656,168,30 Hour Construction Industry,,,82
79657,166,10 Hour General Industry,,,80
79657,6,Occupational Safety and Health Standards for General Industry,,,96
79657,66,Hazardous Waste Operations and Emergency Response,,,90
79658,166,10 Hour General Industry,,,80
79658,168,30 Hour Construction Industry,,,84
79658,83,OSHA Fall Protection Course,,,76
79660,165,10 Hour Construction Industry,,,85
79661,65,Hazardous Waste Operations and Emergency Response,,,100
79662,168,30 Hour Construction Industry,,,100
79663,165,10 Hour Construction Industry,,,92
79663,168,30 Hour Construction Industry,,,85
79665,167,30 Hour  General Industry,,,93
79665,85,OSHA Concrete and Masonry Construction for Construction,,,83
79667,5,Occupational Safety and Health Standards for the Construction Industry,,,79
79668,165,10 Hour Construction Industry,,,72
79668,167,30 Hour  General Industry,,,88
79669,168,30 Hour Construction Industry,,,75
79670,165,10 Hour Construction Industry,,,99
79670,167,30 Hour  General Industry,,,85
79670,168,30 Hour Construction Industry,,,75
79672,166,10 Hour General Industry,,,98
79672,81,OSHA Scaffolds Course,,,98
79673,165,10 Hour Construction Industry,,,94
79673,88,OSHA Bloodborne Pathogens Course,,,82
79675,165,10 Hour Construction Industry,,,82
79676,168,30 Hour Construction Industry,,,80
79676,81,OSHA Scaffolds Course,,,97
79678,165,10 Hour Construction Industry,,,82
79679,168,30 Hour Construction Industry,,,98
79680,165,10 Hour Construction Industry,,,76
79680,166,10 Hour General Industry,,,86
79681,166,10 Hour General Industry,,,86.5
79682,168,30 Hour Construction Industry,,,79
79683,165,10 Hour Construction Industry,,,82
79684,66,Hazardous Waste Operations and Emergency Response,,,94
79685,165,10 Hour Construction Industry,,,97
79685,167,30 Hour  General Industry,,,77
79685,90,Ergonomics for General Industry,,,88
79686,165,10 Hour Construction Industry,,,99
79686,66,Hazardous Waste Operations and Emergency Response,,,83
79687,165,10 Hour Construction Industry,,,79
79689,83,OSHA Fall Protection Course,,,88
79690,165,10 Hour Construction Industry,,,81
79691,165,10 Hour Construction Industry,,,98
79692,165,10 Hour Construction Industry,,,85
79692,66,Hazardous Waste Operations and Emergency Response,,,84
79693,88,OSHA Bloodborne Pathogens Course,,,92
79694,165,10 Hour Construction Industry,,,82
79696,165,10 Hour Construction Industry,,,84
79697,166,10 Hour General Industry,,,74
79698,165,10 Hour Construction Industry,,,96
79699,165,10 Hour Construction Industry,,,91
79701,165,10 Hour Construction Industry,,,82
79701,166,10 Hour General Industry,,,85
79703,165,10 Hour Construction Industry,,,99
79706,165,10 Hour Construction Industry,,,99
79706,83,OSHA Fall Protection Course,,,89
79707,166,10 Hour General Industry,,,71
79709,165,10 Hour Construction Industry,,,97
79711,168,30 Hour Construction Industry,,,84
79711,81,OSHA Scaffolds Course,,,83
79711,93,OSHA Lockout and Tagout for General Industry,,,74
79713,168,30 Hour Construction Industry,,,76
79714,165,10 Hour Construction Industry,,,81
79716,166,10 Hour General Industry,,,78
79716,76,OSHA Rigging and Material Handling,,,86
79717,165,10 Hour Construction Industry,,,91
79717,66,Hazardous Waste Operations and Emergency Response,,,85
79718,165,10 Hour Construction Industry,,,82
79719,166,10 Hour General Industry,,,88
79720,96,OSHA Fire Detection and Protection for General Industry,,,99
79721,165,10 Hour Construction Industry,,,92
79721,82,OSHA Personal Protective Equipment,,,89
79722,6,Occupational Safety and Health Standards for General Industry,,,88
79723,165,10 Hour Construction Industry,,,78
79726,165,10 Hour Construction Industry,,,82
79726,166,10 Hour General Industry,,,79
79727,90,Ergonomics for General Industry,,,88
79728,165,10 Hour Construction Industry,,,97
79730,166,10 Hour General Industry,,,83
79730,81,OSHA Scaffolds Course,,,82
79735,165,10 Hour Construction Industry,,,81
79736,166,10 Hour General Industry,,,87
79736,65,Hazardous Waste Operations and Emergency Response,,,87
79737,166,10 Hour General Industry,,,86.33333333
79740,166,10 Hour General Industry,,,85
79740,83,OSHA Fall Protection Course,,,90
79743,168,30 Hour Construction Industry,,,82
79743,66,Hazardous Waste Operations and Emergency Response,,,79
79744,166,10 Hour General Industry,,,86
79744,88,OSHA Bloodborne Pathogens Course,,,78
79745,165,10 Hour Construction Industry,,,87.66666667
79745,166,10 Hour General Industry,,,86
79749,165,10 Hour Construction Industry,,,95
79750,66,Hazardous Waste Operations and Emergency Response,,,71
79750,83,OSHA Fall Protection Course,,,99
79752,165,10 Hour Construction Industry,,,83
79752,168,30 Hour Construction Industry,,,72
79753,165,10 Hour Construction Industry,,,96
79753,166,10 Hour General Industry,,,91
79753,168,30 Hour Construction Industry,,,75
79754,165,10 Hour Construction Industry,,,92
79755,5,Occupational Safety and Health Standards for the Construction Industry,,,100
79757,166,10 Hour General Industry,,,73
79757,6,Occupational Safety and Health Standards for General Industry,,,85
79757,66,Hazardous Waste Operations and Emergency Response,,,91
79759,165,10 Hour Construction Industry,,,73.5
79759,89,OSHA Confined Space Entry for General Industry,,,72
79760,6,Occupational Safety and Health Standards for General Industry,,,79
79761,165,10 Hour Construction Industry,,,76
79762,165,10 Hour Construction Industry,,,82.5
79763,165,10 Hour Construction Industry,,,83.5
79765,5,Occupational Safety and Health Standards for the Construction Industry,,,92
79766,165,10 Hour Construction Industry,,,91
79768,165,10 Hour Construction Industry,,,75
79768,88,OSHA Bloodborne Pathogens Course,,,93
79770,168,30 Hour Construction Industry,,,90
79770,5,Occupational Safety and Health Standards for the Construction Industry,,,82
79771,80,OSHA Fire Prevention for Construction,,,83
79772,167,30 Hour  General Industry,,,90
79772,168,30 Hour Construction Industry,,,84
79774,5,Occupational Safety and Health Standards for the Construction Industry,,,71
79775,6,Occupational Safety and Health Standards for General Industry,,,95
79776,165,10 Hour Construction Industry,,,91
79776,168,30 Hour Construction Industry,,,100
79777,168,30 Hour Construction Industry,,,88
79777,5,Occupational Safety and Health Standards for the Construction Industry,,,98
79778,66,Hazardous Waste Operations and Emergency Response,,,98
79780,165,10 Hour Construction Industry,,,80
79781,165,10 Hour Construction Industry,,,98
79782,166,10 Hour General Industry,,,94
79782,168,30 Hour Construction Industry,,,88
79785,165,10 Hour Construction Industry,,,100
79785,166,10 Hour General Industry,,,81
79785,168,30 Hour Construction Industry,,,80
79787,168,30 Hour Construction Industry,,,100
79790,168,30 Hour Construction Industry,,,84
79790,83,OSHA Fall Protection Course,,,78
79793,165,10 Hour Construction Industry,,,98
79793,5,Occupational Safety and Health Standards for the Construction Industry,,,95
79797,5,Occupational Safety and Health Standards for the Construction Industry,,,84
79799,66,Hazardous Waste Operations and Emergency Response,,,95
79800,165,10 Hour Construction Industry,,,75
79801,165,10 Hour Construction Industry,,,93
79802,167,30 Hour  General Industry,,,75
79802,168,30 Hour Construction Industry,,,92
79803,165,10 Hour Construction Industry,,,80
79803,166,10 Hour General Industry,,,86.5
79803,6,Occupational Safety and Health Standards for General Industry,,,78
79804,165,10 Hour Construction Industry,,,97
79804,166,10 Hour General Industry,,,77
79805,165,10 Hour Construction Industry,,,100
79808,84,OSHA Stairways and Ladders Course,,,79
79809,165,10 Hour Construction Industry,,,77
79809,81,OSHA Scaffolds Course,,,86
79809,93,OSHA Lockout and Tagout for General Industry,,,93
79812,165,10 Hour Construction Industry,,,80
79812,168,30 Hour Construction Industry,,,93
79812,5,Occupational Safety and Health Standards for the Construction Industry,,,84
79814,5,Occupational Safety and Health Standards for the Construction Industry,,,91
79816,165,10 Hour Construction Industry,,,78
79816,168,30 Hour Construction Industry,,,97
79820,5,Occupational Safety and Health Standards for the Construction Industry,,,96
79821,168,30 Hour Construction Industry,,,95
79822,168,30 Hour Construction Industry,,,94
79822,83,OSHA Fall Protection Course,,,95
79823,76,OSHA Rigging and Material Handling,,,71
79824,165,10 Hour Construction Industry,,,96
79824,167,30 Hour  General Industry,,,84
79824,66,Hazardous Waste Operations and Emergency Response,,,85
79825,165,10 Hour Construction Industry,,,82
79826,6,Occupational Safety and Health Standards for General Industry,,,76
79827,165,10 Hour Construction Industry,,,89
79828,165,10 Hour Construction Industry,,,85.5
79829,167,30 Hour  General Industry,,,82
79832,165,10 Hour Construction Industry,,,77
79832,93,OSHA Lockout and Tagout for General Industry,,,83
79833,165,10 Hour Construction Industry,,,74.5
79834,83,OSHA Fall Protection Course,,,87
79836,79,OSHA Excavations for Construction,,,95
79836,93,OSHA Lockout and Tagout for General Industry,,,93
79837,5,Occupational Safety and Health Standards for the Construction Industry,,,95
79837,88,OSHA Bloodborne Pathogens Course,,,91
79838,165,10 Hour Construction Industry,,,95
79838,166,10 Hour General Industry,,,81
79838,71,OSHA Standards and Inspection Procedures,,,91
79838,78,OSHA Electrical for Construction,,,94
79839,168,30 Hour Construction Industry,,,88
79840,165,10 Hour Construction Industry,,,98.5
79841,165,10 Hour Construction Industry,,,92
79843,65,Hazardous Waste Operations and Emergency Response,,,77
79845,167,30 Hour  General Industry,,,77
79845,168,30 Hour Construction Industry,,,81
79845,88,OSHA Bloodborne Pathogens Course,,,83
79846,165,10 Hour Construction Industry,,,77
79848,165,10 Hour Construction Industry,,,93
79848,66,Hazardous Waste Operations and Emergency Response,,,87
79849,168,30 Hour Construction Industry,,,88
79850,165,10 Hour Construction Industry,,,98
79850,166,10 Hour General Industry,,,75
79852,166,10 Hour General Industry,,,95
79852,88,OSHA Bloodborne Pathogens Course,,,96
79853,165,10 Hour Construction Industry,,,86
79853,5,Occupational Safety and Health Standards for the Construction Industry,,,91
79855,166,10 Hour General Industry,,,93
79856,165,10 Hour Construction Industry,,,97
79856,65,Hazardous Waste Operations and Emergency Response,,,94
79856,89,OSHA Confined Space Entry for General Industry,,,74
79857,165,10 Hour Construction Industry,,,84
79857,166,10 Hour General Industry,,,72
79857,84,OSHA Stairways and Ladders Course,,,95
79858,168,30 Hour Construction Industry,,,100
79859,165,10 Hour Construction Industry,,,74.5
79860,168,30 Hour Construction Industry,,,88
79861,165,10 Hour Construction Industry,,,82
79861,166,10 Hour General Industry,,,78
79861,6,Occupational Safety and Health Standards for General Industry,,,81
79862,166,10 Hour General Industry,,,77
79862,167,30 Hour  General Industry,,,77
79864,168,30 Hour Construction Industry,,,85
79866,166,10 Hour General Industry,,,80
79866,168,30 Hour Construction Industry,,,73
79867,165,10 Hour Construction Industry,,,72
79869,165,10 Hour Construction Industry,,,93
79870,83,OSHA Fall Protection Course,,,89
79871,165,10 Hour Construction Industry,,,96
79872,80,OSHA Fire Prevention for Construction,,,87
79873,168,30 Hour Construction Industry,,,89
79874,165,10 Hour Construction Industry,,,86
79874,89,OSHA Confined Space Entry for General Industry,,,82
79875,81,OSHA Scaffolds Course,,,80
79876,66,Hazardous Waste Operations and Emergency Response,,,86
79877,168,30 Hour Construction Industry,,,94
79878,165,10 Hour Construction Industry,,,87
79878,89,OSHA Confined Space Entry for General Industry,,,97
79880,88,OSHA Bloodborne Pathogens Course,,,98
79881,83,OSHA Fall Protection Course,,,84
79882,166,10 Hour General Industry,,,89
79883,165,10 Hour Construction Industry,,,81
79883,65,Hazardous Waste Operations and Emergency Response,,,91
79883,79,OSHA Excavations for Construction,,,95
79884,165,10 Hour Construction Industry,,,94.5
79885,165,10 Hour Construction Industry,,,74.5
79885,81,OSHA Scaffolds Course,,,72
79885,88,OSHA Bloodborne Pathogens Course,,,82
79886,165,10 Hour Construction Industry,,,95
79888,168,30 Hour Construction Industry,,,83.5
79888,81,OSHA Scaffolds Course,,,77
79889,165,10 Hour Construction Industry,,,100
79891,165,10 Hour Construction Industry,,,89
79891,86,Introduction to OSHA for General Industry,,,93
79892,168,30 Hour Construction Industry,,,93
79893,5,Occupational Safety and Health Standards for the Construction Industry,,,77
79894,5,Occupational Safety and Health Standards for the Construction Industry,,,98
79895,165,10 Hour Construction Industry,,,97
79898,165,10 Hour Construction Industry,,,94
79899,93,OSHA Lockout and Tagout for General Industry,,,77
79901,168,30 Hour Construction Industry,,,71
79902,165,10 Hour Construction Industry,,,77.75
79902,166,10 Hour General Industry,,,90
79902,89,OSHA Confined Space Entry for General Industry,,,75
79903,83,OSHA Fall Protection Course,,,75
79904,165,10 Hour Construction Industry,,,98
79904,167,30 Hour  General Industry,,,80
79907,166,10 Hour General Industry,,,84
79907,89,OSHA Confined Space Entry for General Industry,,,83
79908,165,10 Hour Construction Industry,,,75
79908,81,OSHA Scaffolds Course,,,86
79909,165,10 Hour Construction Industry,,,80
79909,5,Occupational Safety and Health Standards for the Construction Industry,,,73
79911,165,10 Hour Construction Industry,,,100
79911,84,OSHA Stairways and Ladders Course,,,74
79912,165,10 Hour Construction Industry,,,87.33333333
79912,166,10 Hour General Industry,,,83
79913,165,10 Hour Construction Industry,,,89
79913,167,30 Hour  General Industry,,,86
79914,5,Occupational Safety and Health Standards for the Construction Industry,,,77
79915,167,30 Hour  General Industry,,,84
79917,166,10 Hour General Industry,,,73
79917,168,30 Hour Construction Industry,,,81
79918,165,10 Hour Construction Industry,,,98
79919,81,OSHA Scaffolds Course,,,100
79920,165,10 Hour Construction Industry,,,81
79920,76,OSHA Rigging and Material Handling,,,76
79921,88,OSHA Bloodborne Pathogens Course,,,80
79922,165,10 Hour Construction Industry,,,86.5
79922,168,30 Hour Construction Industry,,,81
79923,165,10 Hour Construction Industry,,,91
79924,65,Hazardous Waste Operations and Emergency Response,,,84
79926,66,Hazardous Waste Operations and Emergency Response,,,87
79927,168,30 Hour Construction Industry,,,97
79928,167,30 Hour  General Industry,,,79
79928,88,OSHA Bloodborne Pathogens Course,,,96
79930,165,10 Hour Construction Industry,,,92.5
79930,166,10 Hour General Industry,,,76
79932,165,10 Hour Construction Industry,,,87
79933,165,10 Hour Construction Industry,,,73
79933,91,OSHA Safety and Health Programs for General Industry,,,84
79934,77,"OSHA Cranes, Derricks, Hoists, Elevators, and Conveyors for Construction",,,93
79936,165,10 Hour Construction Industry,,,88
79936,5,Occupational Safety and Health Standards for the Construction Industry,,,81
79936,80,OSHA Fire Prevention for Construction,,,96
79939,165,10 Hour Construction Industry,,,91
79939,168,30 Hour Construction Industry,,,100
79939,80,OSHA Fire Prevention for Construction,,,87
79940,6,Occupational Safety and Health Standards for General Industry,,,79
79940,79,OSHA Excavations for Construction,,,71
79944,166,10 Hour General Industry,,,77
79944,168,30 Hour Construction Industry,,,78
79945,167,30 Hour  General Industry,,,74.5
79945,168,30 Hour Construction Industry,,,92
79946,165,10 Hour Construction Industry,,,93
79948,165,10 Hour Construction Industry,,,94
79950,166,10 Hour General Industry,,,94
79950,6,Occupational Safety and Health Standards for General Industry,,,95
79952,165,10 Hour Construction Industry,,,97
79952,168,30 Hour Construction Industry,,,83
79954,165,10 Hour Construction Industry,,,95.5
79956,165,10 Hour Construction Industry,,,83
79957,165,10 Hour Construction Industry,,,93
79957,88,OSHA Bloodborne Pathogens Course,,,87
79958,165,10 Hour Construction Industry,,,80.5
79959,168,30 Hour Construction Industry,,,75
79960,165,10 Hour Construction Industry,,,99.5
79960,168,30 Hour Construction Industry,,,80
79960,65,Hazardous Waste Operations and Emergency Response,,,97
79960,79,OSHA Excavations for Construction,,,90
79961,168,30 Hour Construction Industry,,,87
79962,5,Occupational Safety and Health Standards for the Construction Industry,,,81
79963,167,30 Hour  General Industry,,,82
79963,5,Occupational Safety and Health Standards for the Construction Industry,,,74
79964,165,10 Hour Construction Industry,,,95
79965,165,10 Hour Construction Industry,,,83
79965,168,30 Hour Construction Industry,,,100
79966,165,10 Hour Construction Industry,,,95
79967,165,10 Hour Construction Industry,,,91
79969,165,10 Hour Construction Industry,,,97
79970,83,OSHA Fall Protection Course,,,85
79972,165,10 Hour Construction Industry,,,95.5
79972,5,Occupational Safety and Health Standards for the Construction Industry,,,85
79972,83,OSHA Fall Protection Course,,,94
79974,5,Occupational Safety and Health Standards for the Construction Industry,,,81
79977,165,10 Hour Construction Industry,,,85.5
79977,168,30 Hour Construction Industry,,,92
79978,81,OSHA Scaffolds Course,,,71
79979,166,10 Hour General Industry,,,99
79982,165,10 Hour Construction Industry,,,83
79982,5,Occupational Safety and Health Standards for the Construction Industry,,,95
79982,88,OSHA Bloodborne Pathogens Course,,,88
79983,165,10 Hour Construction Industry,,,86.5
79985,90,Ergonomics for General Industry,,,96
79986,165,10 Hour Construction Industry,,,71
79986,168,30 Hour Construction Industry,,,81
79986,78,OSHA Electrical for Construction,,,100
79987,5,Occupational Safety and Health Standards for the Construction Industry,,,100
79988,165,10 Hour Construction Industry,,,98
79988,166,10 Hour General Industry,,,92
79988,168,30 Hour Construction Industry,,,97
79988,66,Hazardous Waste Operations and Emergency Response,,,92
79990,83,OSHA Fall Protection Course,,,77
79994,168,30 Hour Construction Industry,,,80
79995,167,30 Hour  General Industry,,,84
79996,165,10 Hour Construction Industry,,,98
79997,165,10 Hour Construction Industry,,,86
79997,66,Hazardous Waste Operations and Emergency Response,,,85
79998,6,Occupational Safety and Health Standards for General Industry,,,83
79998,65,Hazardous Waste Operations and Emergency Response,,,72
79999,166,10 Hour General Industry,,,75
80001,165,10 Hour Construction Industry,,,77.5
80001,167,30 Hour  General Industry,,,82
80003,165,10 Hour Construction Industry,,,89.5
80003,5,Occupational Safety and Health Standards for the Construction Industry,,,96
80005,165,10 Hour Construction Industry,,,73
80006,80,OSHA Fire Prevention for Construction,,,93
80006,83,OSHA Fall Protection Course,,,76
80007,166,10 Hour General Industry,,,73
80007,89,OSHA Confined Space Entry for General Industry,,,77
80008,168,30 Hour Construction Industry,,,89
80010,81,OSHA Scaffolds Course,,,72
80011,165,10 Hour Construction Industry,,,74
80011,166,10 Hour General Industry,,,77
80011,66,Hazardous Waste Operations and Emergency Response,,,78
80011,83,OSHA Fall Protection Course,,,96
80012,168,30 Hour Construction Industry,,,100
80012,5,Occupational Safety and Health Standards for the Construction Industry,,,72
80013,165,10 Hour Construction Industry,,,88.33333333
80013,78,OSHA Electrical for Construction,,,100
80014,165,10 Hour Construction Industry,,,87
80014,166,10 Hour General Industry,,,93.5
80014,5,Occupational Safety and Health Standards for the Construction Industry,,,94
80015,165,10 Hour Construction Industry,,,86
80016,165,10 Hour Construction Industry,,,87
80016,167,30 Hour  General Industry,,,71
80019,165,10 Hour Construction Industry,,,100
80019,166,10 Hour General Industry,,,76
80019,5,Occupational Safety and Health Standards for the Construction Industry,,,95
80019,83,OSHA Fall Protection Course,,,76
80020,66,Hazardous Waste Operations and Emergency Response,,,98
80020,83,OSHA Fall Protection Course,,,77
80021,66,Hazardous Waste Operations and Emergency Response,,,71
80022,6,Occupational Safety and Health Standards for General Industry,,,71
80023,165,10 Hour Construction Industry,,,100
80023,166,10 Hour General Industry,,,84
80023,168,30 Hour Construction Industry,,,75
80024,165,10 Hour Construction Industry,,,97
80024,66,Hazardous Waste Operations and Emergency Response,,,99
80025,165,10 Hour Construction Industry,,,99
80027,165,10 Hour Construction Industry,,,83.5
80027,168,30 Hour Construction Industry,,,83
80028,165,10 Hour Construction Industry,,,76
80028,166,10 Hour General Industry,,,72
80029,83,OSHA Fall Protection Course,,,71
80030,6,Occupational Safety and Health Standards for General Industry,,,72
80031,168,30 Hour Construction Industry,,,98
80032,165,10 Hour Construction Industry,,,97
80032,168,30 Hour Construction Industry,,,96
80035,83,OSHA Fall Protection Course,,,89
80037,165,10 Hour Construction Industry,,,93
80037,81,OSHA Scaffolds Course,,,89
80037,83,OSHA Fall Protection Course,,,95
80038,77,"OSHA Cranes, Derricks, Hoists, Elevators, and Conveyors for Construction",,,89
80038,84,OSHA Stairways and Ladders Course,,,97
80039,165,10 Hour Construction Industry,,,92
80039,166,10 Hour General Industry,,,87
80040,165,10 Hour Construction Industry,,,91.5
80041,166,10 Hour General Industry,,,90
80041,81,OSHA Scaffolds Course,,,89
80042,167,30 Hour  General Industry,,,85
80043,165,10 Hour Construction Industry,,,84
80043,83,OSHA Fall Protection Course,,,96
80044,165,10 Hour Construction Industry,,,79
80045,83,OSHA Fall Protection Course,,,89
80047,168,30 Hour Construction Industry,,,81
80047,6,Occupational Safety and Health Standards for General Industry,,,92
80048,167,30 Hour  General Industry,,,91
80048,5,Occupational Safety and Health Standards for the Construction Industry,,,82
80049,165,10 Hour Construction Industry,,,93
80049,168,30 Hour Construction Industry,,,99
80049,6,Occupational Safety and Health Standards for General Industry,,,88
80051,89,OSHA Confined Space Entry for General Industry,,,86
80052,165,10 Hour Construction Industry,,,89.5
80052,168,30 Hour Construction Industry,,,71
80052,88,OSHA Bloodborne Pathogens Course,,,97
80053,165,10 Hour Construction Industry,,,93
80054,165,10 Hour Construction Industry,,,95
80054,166,10 Hour General Industry,,,76
80055,165,10 Hour Construction Industry,,,84
80055,166,10 Hour General Industry,,,87
80056,165,10 Hour Construction Industry,,,72.5
80056,83,OSHA Fall Protection Course,,,94
80057,167,30 Hour  General Industry,,,93
80057,168,30 Hour Construction Industry,,,88
80057,66,Hazardous Waste Operations and Emergency Response,,,79
80057,88,OSHA Bloodborne Pathogens Course,,,77
80058,165,10 Hour Construction Industry,,,74
80059,167,30 Hour  General Industry,,,90
80060,166,10 Hour General Industry,,,81.5
80061,165,10 Hour Construction Industry,,,80
80061,66,Hazardous Waste Operations and Emergency Response,,,79
80062,165,10 Hour Construction Industry,,,93.5
80062,6,Occupational Safety and Health Standards for General Industry,,,85
80062,83,OSHA Fall Protection Course,,,80
80064,165,10 Hour Construction Industry,,,85
80065,165,10 Hour Construction Industry,,,87.5
80065,88,OSHA Bloodborne Pathogens Course,,,82
80066,66,Hazardous Waste Operations and Emergency Response,,,79
80067,165,10 Hour Construction Industry,,,84
80068,5,Occupational Safety and Health Standards for the Construction Industry,,,78
80069,165,10 Hour Construction Industry,,,93
80070,83,OSHA Fall Protection Course,,,76
80072,166,10 Hour General Industry,,,98
80072,66,Hazardous Waste Operations and Emergency Response,,,75
80073,89,OSHA Confined Space Entry for General Industry,,,71
80076,165,10 Hour Construction Industry,,,79
80076,80,OSHA Fire Prevention for Construction,,,95
80079,165,10 Hour Construction Industry,,,86
80079,168,30 Hour Construction Industry,,,84
80080,167,30 Hour  General Industry,,,78
80081,168,30 Hour Construction Industry,,,99
80082,167,30 Hour  General Industry,,,85
80083,165,10 Hour Construction Industry,,,75
80083,166,10 Hour General Industry,,,98
80084,165,10 Hour Construction Industry,,,73
80084,168,30 Hour Construction Industry,,,83
80084,83,OSHA Fall Protection Course,,,90
80085,166,10 Hour General Industry,,,100
80085,168,30 Hour Construction Industry,,,74
80085,66,Hazardous Waste Operations and Emergency Response,,,77
80087,167,30 Hour  General Industry,,,78
80088,65,Hazardous Waste Operations and Emergency Response,,,73
80088,76,OSHA Rigging and Material Handling,,,76
80089,168,30 Hour Construction Industry,,,83
80090,166,10 Hour General Industry,,,95
80092,165,10 Hour Construction Industry,,,97
80092,166,10 Hour General Industry,,,75
80092,66,Hazardous Waste Operations and Emergency Response,,,91
80092,83,OSHA Fall Protection Course,,,96
80092,89,OSHA Confined Space Entry for General Industry,,,82
80093,166,10 Hour General Industry,,,87
80093,167,30 Hour  General Industry,,,96
80096,166,10 Hour General Industry,,,81
80097,167,30 Hour  General Industry,,,74
80098,165,10 Hour Construction Industry,,,98
80098,166,10 Hour General Industry,,,83
80098,80,OSHA Fire Prevention for Construction,,,92
80098,94,OSHA Walking and Working Surfaces for General Industry,,,75
80099,165,10 Hour Construction Industry,,,73
80100,166,10 Hour General Industry,,,76
80100,168,30 Hour Construction Industry,,,86
80100,5,Occupational Safety and Health Standards for the Construction Industry,,,74
80100,66,Hazardous Waste Operations and Emergency Response,,,100
80102,83,OSHA Fall Protection Course,,,78
80103,65,Hazardous Waste Operations and Emergency Response,,,95
80104,167,30 Hour  General Industry,,,78
80105,165,10 Hour Construction Industry,,,82
80106,5,Occupational Safety and Health Standards for the Construction Industry,,,86
80107,168,30 Hour Construction Industry,,,73
80108,165,10 Hour Construction Industry,,,96
80108,168,30 Hour Construction Industry,,,73
80109,165,10 Hour Construction Industry,,,84
80109,166,10 Hour General Industry,,,94
80109,167,30 Hour  General Industry,,,100
80111,165,10 Hour Construction Industry,,,95
80112,5,Occupational Safety and Health Standards for the Construction Industry,,,82
80114,6,Occupational Safety and Health Standards for General Industry,,,94
80115,167,30 Hour  General Industry,,,90
80116,165,10 Hour Construction Industry,,,74
80117,6,Occupational Safety and Health Standards for General Industry,,,79
80118,165,10 Hour Construction Industry,,,98
80119,166,10 Hour General Industry,,,96
80119,79,OSHA Excavations for Construction,,,79
80120,167,30 Hour  General Industry,,,73
80121,165,10 Hour Construction Industry,,,78
80121,168,30 Hour Construction Industry,,,85
80122,168,30 Hour Construction Industry,,,91
80123,90,Ergonomics for General Industry,,,85
80126,165,10 Hour Construction Industry,,,83
80126,166,10 Hour General Industry,,,81
80127,165,10 Hour Construction Industry,,,93
80129,166,10 Hour General Industry,,,93
80129,93,OSHA Lockout and Tagout for General Industry,,,89
80130,165,10 Hour Construction Industry,,,71
80130,166,10 Hour General Industry,,,80
80131,167,30 Hour  General Industry,,,73
80131,83,OSHA Fall Protection Course,,,76
80132,166,10 Hour General Industry,,,94
80136,83,OSHA Fall Protection Course,,,78
80138,165,10 Hour Construction Industry,,,86
80139,166,10 Hour General Industry,,,77
80139,76,OSHA Rigging and Material Handling,,,92
80140,82,OSHA Personal Protective Equipment,,,75
80141,66,Hazardous Waste Operations and Emergency Response,,,78
80143,165,10 Hour Construction Industry,,,92
80143,6,Occupational Safety and Health Standards for General Industry,,,77
80144,79,OSHA Excavations for Construction,,,92
80146,165,10 Hour Construction Industry,,,93
80148,165,10 Hour Construction Industry,,,78
80148,168,30 Hour Construction Industry,,,71
80149,165,10 Hour Construction Industry,,,77
80150,168,30 Hour Construction Industry,,,96
80152,165,10 Hour Construction Industry,,,80
80152,166,10 Hour General Industry,,,80
80152,91,OSHA Safety and Health Programs for General Industry,,,93
80153,165,10 Hour Construction Industry,,,74
80153,83,OSHA Fall Protection Course,,,99
80156,66,Hazardous Waste Operations and Emergency Response,,,82
80157,165,10 Hour Construction Industry,,,75
80157,168,30 Hour Construction Industry,,,92
80159,5,Occupational Safety and Health Standards for the Construction Industry,,,95
80159,83,OSHA Fall Protection Course,,,88
80160,165,10 Hour Construction Industry,,,88.5
80161,166,10 Hour General Industry,,,89
80162,165,10 Hour Construction Industry,,,95
80162,166,10 Hour General Industry,,,84
80165,165,10 Hour Construction Industry,,,81
80166,90,Ergonomics for General Industry,,,84
80167,165,10 Hour Construction Industry,,,77
80168,165,10 Hour Construction Industry,,,81.5
80169,165,10 Hour Construction Industry,,,80
80169,168,30 Hour Construction Industry,,,74
80170,165,10 Hour Construction Industry,,,80
80172,165,10 Hour Construction Industry,,,92
80173,165,10 Hour Construction Industry,,,96
80173,168,30 Hour Construction Industry,,,81
80173,66,Hazardous Waste Operations and Emergency Response,,,95
80173,71,OSHA Standards and Inspection Procedures,,,82
80174,166,10 Hour General Industry,,,87
80175,165,10 Hour Construction Industry,,,77
80177,81,OSHA Scaffolds Course,,,94
80178,165,10 Hour Construction Industry,,,96
80179,166,10 Hour General Industry,,,94
80180,165,10 Hour Construction Industry,,,77.33333333
80181,165,10 Hour Construction Industry,,,94
80182,165,10 Hour Construction Industry,,,91
80182,168,30 Hour Construction Industry,,,74
80184,165,10 Hour Construction Industry,,,78
80186,168,30 Hour Construction Industry,,,75
80186,89,OSHA Confined Space Entry for General Industry,,,89
80187,165,10 Hour Construction Industry,,,98
80187,166,10 Hour General Industry,,,98
80187,168,30 Hour Construction Industry,,,84
80187,6,Occupational Safety and Health Standards for General Industry,,,83
80189,165,10 Hour Construction Industry,,,79
80189,166,10 Hour General Industry,,,96
80189,168,30 Hour Construction Industry,,,89
80190,165,10 Hour Construction Industry,,,83
80192,165,10 Hour Construction Industry,,,96.5
80192,168,30 Hour Construction Industry,,,88
